DBID,CUIs
DB00843,C0231218
DB00843,C0162429
DB00843,C0025193
DB00843,C0236075
DB00843,C0004936
DB00843,C0025874
DB00843,C0085633
DB00843,C0026603
DB00843,C0235086
DB00843,C0948594
DB00843,C0027441
DB00843,C0027497
DB00843,C0027849
DB00843,C0028643
DB00843,C0028738
DB00843,C0013604
DB00843,C0085649
DB00843,C0014868
DB00843,C0341012
DB00843,C2363730
DB00843,C0020651
DB00843,C0029878
DB00843,C0029882
DB00843,C0030193
DB00843,C0030305
DB00843,C0018772
DB00843,C0031099
DB00843,C0085096
DB00843,C0233569
DB00843,C0032326
DB00843,C0042023
DB00843,C0085602
DB00843,C0033774
DB00843,C0034186
DB00843,C0267596
DB00843,C0035078
DB00843,C0035317
DB00843,C0037036
DB00843,C0243026
DB00843,C0036974
DB00843,C0558401
DB00843,C0037299
DB00843,C0037315
DB00843,C0037384
DB00843,C2830004
DB00843,C0542224
DB00843,C0033036
DB00843,C0039240
DB00843,C0038990
DB00843,C0700590
DB00843,C0233494
DB00843,C0242429
DB00843,C0836924
DB00843,C0151610
DB00843,C0518988
DB00843,C0040460
DB00843,C0007787
DB00843,C0040822
DB00843,C0235309
DB00843,C0041969
DB00843,C0042024
DB00843,C0080274
DB00843,C0042075
DB00843,C0042029
DB00843,C0042109
DB00843,C0404521
DB00843,C0042267
DB00843,C0042401
DB00843,C0151636
DB00843,C0042571
DB00843,C0151883
DB00843,C0344232
DB00843,C0043096
DB00843,C0043144
DB00843,C0235117
DB00988,C0004238
DB00988,C0428977
DB00988,C0010520
DB00988,C0340464
DB00988,C0015376
DB00988,C0017086
DB00988,C0018681
DB00988,C0020538
DB00988,C0025323
DB00988,C0027497
DB00988,C0027540
DB00988,C0030252
DB00988,C0429097
DB00988,C0039231
DB00988,C0085612
DB00869,C0000737
DB00869,C0234458
DB00869,C0234238
DB00869,C0948089
DB00869,C0233472
DB00869,C0001824
DB00869,C0002170
DB00869,C0002792
DB00869,C0002994
DB00869,C0003811
DB00869,C0003834
DB00869,C0003862
DB00869,C0004093
DB00869,C0004245
DB00869,C0151539
DB00869,C0015967
DB00869,C0428977
DB00869,C0006277
DB00869,C0006266
DB00869,C0018801
DB00869,C0018802
DB00869,C0007398
DB00869,C0038454
DB00869,C0008031
DB00869,C0162279
DB00869,C0857073
DB00869,C0162529
DB00869,C0009676
DB00869,C0948288
DB00869,C1761613
DB00869,C0009763
DB00869,C0010037
DB00869,C0423232
DB00869,C0024440
DB00869,C0232462
DB00869,C0011603
DB00869,C0011606
DB00869,C0011991
DB00869,C0012569
DB00869,C0234215
DB00869,C0233407
DB00869,C0314719
DB00869,C0043352
DB00869,C0014591
DB00869,C0041834
DB00869,C0014742
DB00869,C0239454
DB00869,C0423006
DB00869,C0235266
DB00869,C0151827
DB00869,C0022281
DB00869,C0235267
DB00869,C0162285
DB00869,C0015672
DB00869,C1443060
DB00869,C0221384
DB00869,C0018524
DB00869,C0018681
DB00869,C0020456
DB00869,C0020517
DB00869,C0020538
DB00869,C0020615
DB00869,C0020649
DB00869,C0917801
DB00869,C0021775
DB00869,C0022073
DB00869,C0423153
DB00869,C0152227
DB00869,C0023066
DB00869,C0853813
DB00869,C0041657
DB00869,C0751295
DB00869,C0220981
DB00869,C0085633
DB00869,C0948594
DB00869,C0027424
DB00869,C0027497
DB00869,C0155169
DB00869,C0013604
DB00869,C2363730
DB00869,C0030193
DB00869,C0030196
DB00869,C0030252
DB00869,C0033774
DB00869,C0235763
DB00869,C0034063
DB00869,C0259799
DB00869,C0034642
DB00869,C0497365
DB00869,C0332575
DB00869,C0035357
DB00869,C0205204
DB00869,C0423602
DB00869,C0036974
DB00869,C0037199
DB00869,C2830004
DB00869,C0038325
DB00869,C0677500
DB00869,C0241705
DB00869,C0038990
DB00869,C0024141
DB00869,C0235290
DB00869,C0233494
DB00869,C0700184
DB00869,C0242429
DB00869,C0857305
DB00869,C0042029
DB00869,C0042109
DB00869,C0042401
DB00869,C0042571
DB00869,C0344232
DB00869,C0547030
DB00869,C0043096
DB00561,C0001925
DB00561,C0003811
DB00561,C0015967
DB00561,C0006266
DB00561,C0235710
DB00561,C0008031
DB00561,C0232292
DB00561,C0009024
DB00561,C0011991
DB00561,C0233407
DB00561,C0015644
DB00561,C0018524
DB00561,C0018681
DB00561,C0019521
DB00561,C0424295
DB00561,C0151889
DB00561,C0020578
DB00561,C0242184
DB00561,C0023066
DB00561,C0023530
DB00561,C0427086
DB00561,C0235086
DB00561,C0026838
DB00561,C0026961
DB00561,C0027497
DB00561,C0031542
DB00561,C0033774
DB00561,C0038990
DB00561,C0231835
DB00561,C0080274
DB00561,C0042510
DB00561,C0042514
DB00590,C0000737
DB00590,C0948089
DB00590,C0233472
DB00590,C0002170
DB00590,C0085632
DB00590,C0003811
DB00590,C0003862
DB00590,C0004093
DB00590,C0004134
DB00590,C0004238
DB00590,C0232849
DB00590,C0015967
DB00590,C0428977
DB00590,C0006277
DB00590,C0006266
DB00590,C0022650
DB00590,C0018801
DB00590,C0235198
DB00590,C0038454
DB00590,C0007820
DB00590,C0008031
DB00590,C0085593
DB00590,C0008350
DB00590,C0008370
DB00590,C0009676
DB00590,C0009763
DB00590,C0009806
DB00590,C0026821
DB00590,C0232462
DB00590,C0011175
DB00590,C0011603
DB00590,C0011991
DB00590,C0012569
DB00590,C0234215
DB00590,C0012813
DB00590,C0043352
DB00590,C0013456
DB00590,C0013595
DB00590,C0522055
DB00590,C0392025
DB00590,C0014591
DB00590,C0085580
DB00590,C0340464
DB00590,C0015397
DB00590,C0151827
DB00590,C0542571
DB00590,C0015732
DB00590,C0015672
DB00590,C1443060
DB00590,C0233471
DB00590,C0016204
DB00590,C1735601
DB00590,C0026946
DB00590,C0038358
DB00590,C0017181
DB00590,C2697368
DB00590,C0017574
DB00590,C0018099
DB00590,C0014549
DB00590,C0018418
DB00590,C0744727
DB00590,C0018965
DB00590,C0018681
DB00590,C0019158
DB00590,C0149904
DB00590,C0019270
DB00590,C0600142
DB00590,C0020456
DB00590,C0020517
DB00590,C0020538
DB00590,C0235750
DB00590,C0026826
DB00590,C0740394
DB00590,C0020580
DB00590,C0086439
DB00590,C0020649
DB00590,C2047937
DB00590,C0232461
DB00590,C0392171
DB00590,C0917801
DB00590,C0021775
DB00590,C1688637
DB00590,C0022904
DB00590,C0023530
DB00590,C0041657
DB00590,C0242379
DB00590,C0497156
DB00590,C0231218
DB00590,C0162429
DB00590,C0236075
DB00590,C0004936
DB00590,C0149931
DB00590,C0085633
DB00590,C0026650
DB00590,C0231530
DB00590,C0948594
DB00590,C0151744
DB00590,C0027339
DB00590,C0027497
DB00590,C0392525
DB00590,C0013604
DB00590,C0014868
DB00590,C0028961
DB00590,C0020651
DB00590,C0029882
DB00590,C0030193
DB00590,C0030232
DB00590,C0030252
DB00590,C0235490
DB00590,C0042023
DB00590,C0032533
DB00590,C0033575
DB00590,C0033774
DB00590,C0033777
DB00590,C0235763
DB00590,C0034150
DB00590,C0423791
DB00590,C0267596
DB00590,C0035243
DB00590,C0403673
DB00590,C0424790
DB00590,C0235756
DB00590,C0243026
DB00590,C0549622
DB00590,C0036974
DB00590,C0037199
DB00590,C0037274
DB00590,C0151717
DB00590,C2830004
DB00590,C0037822
DB00590,C0038525
DB00590,C0038990
DB00590,C0700590
DB00590,C0039231
DB00590,C0151936
DB00590,C0233494
DB00590,C0233632
DB00590,C0494475
DB00590,C0040435
DB00590,C0040822
DB00590,C0042024
DB00590,C0080274
DB00590,C0042029
DB00590,C0438142
DB00590,C0042109
DB00590,C1368065
DB00590,C0042571
DB00590,C0344232
DB00590,C0043096
DB01142,C0000737
DB01142,C0234458
DB01142,C0152198
DB01142,C0001546
DB01142,C0001824
DB01142,C0162820
DB01142,C0002170
DB01142,C0002871
DB01142,C0042373
DB01142,C0038363
DB01142,C0003578
DB01142,C0426584
DB01142,C0003811
DB01142,C0003862
DB01142,C0004093
DB01142,C0004096
DB01142,C0004134
DB01142,C0004245
DB01142,C0004601
DB01142,C0005747
DB01142,C0595877
DB01142,C0015967
DB01142,C0428977
DB01142,C0006145
DB01142,C2225524
DB01142,C0006277
DB01142,C0376297
DB01142,C0018799
DB01142,C0853857
DB01142,C0235198
DB01142,C0038454
DB01142,C0008031
DB01142,C0085593
DB01142,C0751249
DB01142,C0009676
DB01142,C0009782
DB01142,C0009806
DB01142,C0026821
DB01142,C0010709
DB01142,C0232462
DB01142,C0011603
DB01142,C0011991
DB01142,C0012569
DB01142,C0234215
DB01142,C0233407
DB01142,C1320835
DB01142,C0152128
DB01142,C0043352
DB01142,C0013390
DB01142,C0013456
DB01142,C0013595
DB01142,C0855329
DB01142,C0233479
DB01142,C0014457
DB01142,C0221490
DB01142,C0041834
DB01142,C0349790
DB01142,C0233571
DB01142,C0015397
DB01142,C0015403
DB01142,C0151827
DB01142,C0235267
DB01142,C0015672
DB01142,C1443060
DB01142,C0016204
DB01142,C0016658
DB01142,C0026946
DB01142,C0017178
DB01142,C0017572
DB01142,C0017601
DB01142,C0018418
DB01142,C0018932
DB01142,C0018944
DB01142,C0019048
DB01142,C0018524
DB01142,C0018681
DB01142,C0019158
DB01142,C0600142
DB01142,C0151714
DB01142,C0392676
DB01142,C0020517
DB01142,C0020538
DB01142,C0020580
DB01142,C0521592
DB01142,C0241934
DB01142,C0020649
DB01142,C2047937
DB01142,C0021053
DB01142,C0021141
DB01142,C0232461
DB01142,C0851341
DB01142,C0917801
DB01142,C0022354
DB01142,C0423153
DB01142,C0235857
DB01142,C0152227
DB01142,C0549373
DB01142,C0023530
DB01142,C0041657
DB01142,C0149725
DB01142,C0854985
DB01142,C0231218
DB01142,C0025202
DB01142,C0162429
DB01142,C0025061
DB01142,C0236075
DB01142,C0004936
DB01142,C0149931
DB01142,C0026603
DB01142,C0948594
DB01142,C0026961
DB01142,C0027424
DB01142,C0027438
DB01142,C0027441
DB01142,C0027497
DB01142,C0007859
DB01142,C0027651
DB01142,C0031117
DB01142,C0028643
DB01142,C0155169
DB01142,C0013604
DB01142,C0085649
DB01142,C0152115
DB01142,C0030193
DB01142,C0030196
DB01142,C0030232
DB01142,C0030252
DB01142,C0030312
DB01142,C0239385
DB01142,C0424823
DB01142,C0031256
DB01142,C0031345
DB01142,C0858635
DB01142,C0042023
DB01142,C0033774
DB01142,C0034150
DB01142,C0034642
DB01142,C0235063
DB01142,C1260880
DB01142,C0036974
DB01142,C0152029
DB01142,C0037199
DB01142,C0037274
DB01142,C0558401
DB01142,C0456511
DB01142,C2830004
DB01142,C0677500
DB01142,C0038362
DB01142,C0038661
DB01142,C0038663
DB01142,C0038990
DB01142,C0042420
DB01142,C0039231
DB01142,C0686347
DB01142,C0233494
DB01142,C0233632
DB01142,C0836924
DB01142,C0393759
DB01142,C0040822
DB01142,C0206504
DB01142,C0178298
DB01142,C0041969
DB01142,C0080274
DB01142,C0042075
DB01142,C0042029
DB01142,C0042109
DB01142,C1368065
DB01142,C0151636
DB01142,C0042571
DB01142,C0344232
DB01142,C0043144
DB01142,C0087169
DB00997,C0000737
DB00997,C0232492
DB00997,C0234458
DB00997,C0239343
DB00997,C0023449
DB00997,C0023467
DB00997,C0233472
DB00997,C0001824
DB00997,C0001925
DB00997,C0002170
DB00997,C0002418
DB00997,C0002453
DB00997,C0002871
DB00997,C0002792
DB00997,C0340865
DB00997,C0042373
DB00997,C0003460
DB00997,C0038363
DB00997,C0002874
DB00997,C0003811
DB00997,C0003862
DB00997,C0022408
DB00997,C0003962
DB00997,C0151904
DB00997,C0004093
DB00997,C0004096
DB00997,C0004134
DB00997,C0004245
DB00997,C0004509
DB00997,C0004690
DB00997,C0232849
DB00997,C0151919
DB00997,C0456909
DB00997,C0852911
DB00997,C0311468
DB00997,C0018939
DB00997,C0151539
DB00997,C0020672
DB00997,C0015967
DB00997,C0005940
DB00997,C0151825
DB00997,C0428977
DB00997,C0006145
DB00997,C0006277
DB00997,C0006625
DB00997,C0267537
DB00997,C0006840
DB00997,C0018799
DB00997,C0018801
DB00997,C0018802
DB00997,C0036980
DB00997,C0018800
DB00997,C0878544
DB00997,C0876994
DB00997,C0007642
DB00997,C0038454
DB00997,C0008031
DB00997,C0085593
DB00997,C0008313
DB00997,C0009421
DB00997,C0009676
DB00997,C0009763
DB00997,C0009782
DB00997,C0009806
DB00997,C0520966
DB00997,C0151578
DB00997,C0010414
DB00997,C0010709
DB00997,C0085692
DB00997,C0232462
DB00997,C0011175
DB00997,C0011603
DB00997,C0011606
DB00997,C0011849
DB00997,C0011991
DB00997,C0012569
DB00997,C0234215
DB00997,C0013182
DB00997,C0314719
DB00997,C0043352
DB00997,C0392699
DB00997,C1527344
DB00997,C0013491
DB00997,C0013595
DB00997,C0013687
DB00997,C0743400
DB00997,C0013922
DB00997,C0549124
DB00997,C0392025
DB00997,C0014457
DB00997,C0014591
DB00997,C0302295
DB00997,C0041834
DB00997,C0014742
DB00997,C0014743
DB00997,C0015376
DB00997,C0015397
DB00997,C0151827
DB00997,C0542571
DB00997,C0015734
DB00997,C0015672
DB00997,C0746883
DB00997,C1443060
DB00997,C0016204
DB00997,C0268000
DB00997,C0026946
DB00997,C0011630
DB00997,C0232200
DB00997,C0038358
DB00997,C0017152
DB00997,C2243088
DB00997,C0017178
DB00997,C0017181
DB00997,C0151603
DB00997,C0017574
DB00997,C0017979
DB00997,C0018926
DB00997,C0018932
DB00997,C0018965
DB00997,C0518015
DB00997,C0019079
DB00997,C0852711
DB00997,C0018681
DB00997,C0018798
DB00997,C0577822
DB00997,C0019158
DB00997,C0151763
DB00997,C0019214
DB00997,C0019345
DB00997,C0019521
DB00997,C0600142
DB00997,C0020295
DB00997,C0020453
DB00997,C0020437
DB00997,C0020456
DB00997,C0020473
DB00997,C0151714
DB00997,C0020488
DB00997,C0085681
DB00997,C0020517
DB00997,C0020538
DB00997,C0026826
DB00997,C0740394
DB00997,C0020578
DB00997,C0020580
DB00997,C0085680
DB00997,C0002884
DB00997,C0020615
DB00997,C0086439
DB00997,C0342892
DB00997,C0151723
DB00997,C0085682
DB00997,C0020639
DB00997,C0020649
DB00997,C0413252
DB00997,C2047937
DB00997,C0020964
DB00997,C0021053
DB00997,C0021061
DB00997,C0232461
DB00997,C0851341
DB00997,C0021368
DB00997,C0151698
DB00997,C0221714
DB00997,C0151734
DB00997,C0151828
DB00997,C0917801
DB00997,C0022354
DB00997,C0151746
DB00997,C0438215
DB00997,C0423153
DB00997,C0152227
DB00997,C1096403
DB00997,C0235886
DB00997,C0023418
DB00997,C0162835
DB00997,C0023530
DB00997,C0023532
DB00997,C0023533
DB00997,C0160390
DB00997,C0853813
DB00997,C0041657
DB00997,C0024115
DB00997,C0497156
DB00997,C0024225
DB00997,C0024236
DB00997,C0024312
DB00997,C0231218
DB00997,C0162429
DB00997,C0025061
DB00997,C0236075
DB00997,C0004936
DB00997,C2939419
DB00997,C0149931
DB00997,C0085633
DB00997,C0151785
DB00997,C0026766
DB00997,C0948594
DB00997,C0026858
DB00997,C0026985
DB00997,C0026986
DB00997,C0023470
DB00997,C0027121
DB00997,C0027339
DB00997,C0027441
DB00997,C0027497
DB00997,C0007859
DB00997,C0027540
DB00997,C0027651
DB00997,C0027813
DB00997,C0031117
DB00997,C0028738
DB00997,C1262036
DB00997,C0013604
DB00997,C0085649
DB00997,C0151970
DB00997,C0014868
DB00997,C0028960
DB00997,C0028961
DB00997,C0029118
DB00997,C0029134
DB00997,C0006849
DB00997,C0341012
DB00997,C0221776
DB00997,C0020651
DB00997,C0029882
DB00997,C0030193
DB00997,C0030196
DB00997,C0549410
DB00997,C0030252
DB00997,C0030305
DB00997,C0030312
DB00997,C0522224
DB00997,C0030794
DB00997,C0030824
DB00997,C0031039
DB00997,C0031046
DB00997,C0235025
DB00997,C0151313
DB00997,C0085096
DB00997,C0031256
DB00997,C0031542
DB00997,C0333494
DB00997,C0349506
DB00997,C0549567
DB00997,C1535939
DB00997,C0032326
DB00997,C0042023
DB00997,C2937222
DB00997,C0033575
DB00997,C0033774
DB00997,C0034063
DB00997,C0034150
DB00997,C0034530
DB00997,C1720798
DB00997,C0423791
DB00997,C0267596
DB00997,C0391870
DB00997,C0332575
DB00997,C0035078
DB00997,C0151826
DB00997,C0424790
DB00997,C0037036
DB00997,C0240972
DB00997,C1325847
DB00997,C0243026
DB00997,C0036690
DB00997,C0036974
DB00997,C0039239
DB00997,C0037199
DB00997,C0006846
DB00997,C0037274
DB00997,C0281981
DB00997,C0037287
DB00997,C0037299
DB00997,C2830004
DB00997,C0038325
DB00997,C0677500
DB00997,C0038362
DB00997,C0033036
DB00997,C0038990
DB00997,C0039231
DB00997,C0233494
DB00997,C0039584
DB00997,C0233632
DB00997,C0836924
DB00997,C0040038
DB00997,C0040046
DB00997,C0040053
DB00997,C0518988
DB00997,C0040558
DB00997,C0041582
DB00997,C0038367
DB00997,C0178298
DB00997,C0041969
DB00997,C0041972
DB00997,C0042075
DB00997,C0042029
DB00997,C0438142
DB00997,C1287298
DB00997,C0042109
DB00997,C0404521
DB00997,C0042267
DB00997,C0006852
DB00997,C1368065
DB00997,C0042401
DB00997,C1861172
DB00997,C0042487
DB00997,C0085612
DB00997,C0242973
DB00997,C0151636
DB00997,C0042514
DB00997,C0042571
DB00997,C0151883
DB00997,C0344232
DB00997,C0700345
DB00997,C0392197
DB00997,C0043096
DB00366,C0877055
DB00366,C0162557
DB00366,C0233472
DB00366,C0001824
DB00366,C0002792
DB00366,C0002994
DB00366,C0004093
DB00366,C0151824
DB00366,C0020672
DB00366,C0005940
DB00366,C0428977
DB00366,C0006145
DB00366,C0006266
DB00366,C0018799
DB00366,C0009676
DB00366,C0009806
DB00366,C0026821
DB00366,C0232462
DB00366,C0011175
DB00366,C0011603
DB00366,C0011991
DB00366,C0012569
DB00366,C0234215
DB00366,C0948429
DB00366,C0043352
DB00366,C0041834
DB00366,C0014742
DB00366,C0233571
DB00366,C0015397
DB00366,C0015672
DB00366,C1443060
DB00366,C0017178
DB00366,C0018524
DB00366,C0948807
DB00366,C0019158
DB00366,C0020517
DB00366,C0020649
DB00366,C0413252
DB00366,C2047937
DB00366,C0021053
DB00366,C0917801
DB00366,C0022107
DB00366,C0423153
DB00366,C0152227
DB00366,C0023530
DB00366,C0023895
DB00366,C2981158
DB00366,C0231218
DB00366,C0025061
DB00366,C0085633
DB00366,C0026837
DB00366,C0026961
DB00366,C0027441
DB00366,C0027497
DB00366,C0020651
DB00366,C0030252
DB00366,C0030305
DB00366,C0030312
DB00366,C0033774
DB00366,C0332575
DB00366,C0235063
DB00366,C1260880
DB00366,C2830004
DB00366,C0235360
DB00366,C0038325
DB00366,C0038990
DB00366,C0700590
DB00366,C0039231
DB00366,C0857305
DB00366,C0040822
DB00366,C0041969
DB00366,C0080274
DB00366,C0042075
DB00366,C0042109
DB00366,C0042571
DB00366,C0043387
DB00470,C0000737
DB00470,C0004093
DB00470,C0004134
DB00470,C0085593
DB00470,C0009676
DB00470,C0009763
DB00470,C0232462
DB00470,C0011603
DB00470,C0011991
DB00470,C0234215
DB00470,C0043352
DB00470,C0235146
DB00470,C0015732
DB00470,C0015672
DB00470,C1443060
DB00470,C0018524
DB00470,C0018681
DB00470,C0020517
DB00470,C0020649
DB00470,C2047937
DB00470,C0021053
DB00470,C0231218
DB00470,C0948594
DB00470,C0030252
DB00470,C0151836
DB00470,C0033774
DB00470,C0037199
DB00470,C0037274
DB00470,C2830004
DB00470,C0037822
DB00470,C0233715
DB00470,C0038990
DB00470,C0039231
DB00470,C0233494
DB00470,C0233632
DB00470,C0178298
DB00470,C0042401
DB04855,C0000737
DB04855,C0162557
DB04855,C0002792
DB04855,C0002994
DB04855,C0042373
DB04855,C0004093
DB04855,C0004239
DB04855,C0428977
DB04855,C0018799
DB04855,C0018801
DB04855,C0018802
DB04855,C0011603
DB04855,C0011991
DB04855,C0013595
DB04855,C0041834
DB04855,C0015672
DB04855,C0017178
DB04855,C0151723
DB04855,C0021053
DB04855,C2973529
DB04855,C0160390
DB04855,C0025061
DB04855,C0027497
DB04855,C0033774
DB04855,C0037274
DB04855,C0178298
DB04855,C0042384
DB00450,C0150450
DB00450,C0002453
DB00450,C0002792
DB00450,C0002994
DB00450,C0262385
DB00450,C0015967
DB00450,C0006266
DB00450,C0085593
DB00450,C0234428
DB00450,C0011603
DB00450,C0018418
DB00450,C0018524
DB00450,C0020456
DB00450,C0020517
DB00450,C0020538
DB00450,C0020649
DB00450,C0546884
DB00450,C0021141
DB00450,C0023066
DB00450,C0475746
DB00450,C0041657
DB00450,C0026837
DB00450,C0027849
DB00450,C0085637
DB00450,C0030252
DB00450,C0036974
DB00450,C2830004
DB00450,C0039231
DB00450,C0686347
DB00450,C0040479
DB00450,C0085612
DB00450,C0042514
DB01395,C0948089
DB01395,C0233472
DB01395,C0042373
DB01395,C0006145
DB01395,C0007785
DB01395,C0038454
DB01395,C0013922
DB01395,C0014742
DB01395,C0017178
DB01395,C0518015
DB01395,C0021308
DB01395,C2981158
DB01395,C0004936
DB01395,C0149931
DB01395,C0085633
DB01395,C0027497
DB01395,C0037274
DB01395,C0040053
DB01395,C0178298
DB01395,C0042134
DB01395,C1096458
DB01395,C0241669
DB01395,C1861172
DB06262,C0003811
DB06262,C0018802
DB06262,C0009676
DB06262,C1443060
DB06262,C0018681
DB06262,C0392676
DB06262,C0020538
DB06262,C0041657
DB06262,C0151744
DB06262,C0027497
DB06262,C0036974
DB06262,C0042029
DB00476,C0000737
DB00476,C0232492
DB00476,C0232498
DB00476,C0234458
DB00476,C0948089
DB00476,C0233472
DB00476,C0002170
DB00476,C0002871
DB00476,C0002792
DB00476,C0002994
DB00476,C0042373
DB00476,C0017605
DB00476,C0234022
DB00476,C0085632
DB00476,C0038363
DB00476,C0003811
DB00476,C0428974
DB00476,C0003862
DB00476,C0151904
DB00476,C0004093
